covar_robust_1,covar_robust_2,covar_robust_3,covar_robust_4,covar_robust_5,covar_robust_6,covar_robust_7,covar_robust_8
0.00308293642250197,-0.00186512064188719,-0.160209070192046,-0.942415912473488,-0.0411051537904126,-0.0942673012228607,0.870383456642157,-0.627998635863927
-0.00186512064188996,318.7747807039,-328.500903931627,48.7455332545058,-0.658234294758591,-47.6620817646191,42.3577049373965,-88.1740317941729
-0.160209070192035,-328.500903931627,1258.89931426033,-816.055815916454,9.4224981563226,-57.9882817172415,-131.508214866284,62.2257805604374
-0.942415912473497,48.7455332545049,-816.05581591645,1239.07519490761,-10.0372615074735,-28.7759817868256,-250.692034290955,-24.2249378102788
-0.041105153790412,-0.658234294758706,9.42249815632355,-10.0372615074745,30.4685805604228,-39.7570492853713,18.313387841041,-66.7874585830685
-0.094267301222862,-47.6620817646194,-57.9882817172417,-28.7759817868256,-39.7570492853714,2057.46249937625,-2333.45891078943,647.186074603932
0.870383456642158,42.3577049374044,-131.508214866309,-250.692034290933,18.3133878410413,-2333.45891078942,8630.09757857076,-6861.21540157456
-0.627998635863928,-88.1740317941811,62.2257805604639,-24.2249378103009,-66.7874585830688,647.186074603926,-6861.21540157455,8253.31436403472
0.00187479473413943,0.0150499288810156,-0.10146241799347,-0.772593915186734,-0.000734945238783927,-0.253068163322537,0.471865783961999,-0.112372606147685
0.0150499288810158,376.118875509856,-356.693829515628,6.97217123705674,-4.73612423970689,-9.06045423532194,19.4147670285525,-34.8701455518326
-0.10146241799347,-356.693829515628,1310.79156480295,-738.608491770418,5.86109960649922,-14.7059459700331,-307.625910254777,96.5123917519751
-0.772593915186735,6.97217123705664,-738.608491770418,1409.76673952422,-2.17149933842372,13.9814405354317,-289.582865527087,-220.736216776776
-0.000734945238783981,-4.73612423970714,5.86109960649995,-2.17149933842412,10.7665407683303,-6.75785108567611,7.19861660719651,-40.8773192908726
-0.253068163322537,-9.06045423532054,-14.7059459700366,13.9814405354322,-6.75785108567618,419.807146392416,-1026.59581127919,643.56154279405
0.471865783962006,19.4147670285472,-307.625910254758,-289.582865527097,7.19861660719678,-1026.59581127919,5831.78811438519,-4756.43348518974
-0.112372606147693,-34.8701455518263,96.5123917519519,-220.736216776763,-40.8773192908727,643.561542794049,-4756.43348518973,5613.56469079784
0.00156809496740842,-0.0254673095198322,-0.0731385395047443,-0.683697814313416,-0.00417489698225427,-0.0269475861658267,-0.29165367297433,0.351784066313478
-0.0254673095198308,364.777652966777,-288.809111030424,-15.1847097330685,-3.05001361134088,5.89279319515059,-36.4222632076858,-4.45863193429468
-0.073138539504748,-288.809111030423,1151.00853271838,-615.754591402828,16.2079696099936,-46.9518740724678,-158.627478321521,-83.4699996678984
-0.683697814313415,-15.1847097330672,-615.754591402832,1321.19327545913,-5.6317342619345,-28.5063004112081,-32.96124758595,-399.527283451121
-0.00417489698225411,-3.0500136113409,16.2079696099938,-5.63173426193475,8.89942810751001,-7.09562590389412,-12.6299191367379,-16.2196749388505
-0.026947586165827,5.89279319515169,-46.951874072471,-28.5063004112057,-7.0956259038943,427.969602464934,-570.982915371715,251.701853566698
-0.291653672974331,-36.422263207689,-158.627478321518,-32.9612475859523,-12.6299191367373,-570.982915371717,2312.69009760867,-1720.46230654502
0.351784066313483,-4.45863193429377,-83.4699996678948,-399.527283451125,-16.219674938851,251.701853566699,-1720.46230654503,2735.3929769952
0.00190519687941858,-0.0102844265623022,-0.219208120200897,-0.627984349508998,0.00997302533003092,-0.0173160940135238,-0.685834193971747,0.597793868057912
-0.0102844265623042,461.505508962918,-416.621993692449,72.3564552026005,0.15616323670881,-9.78963771047597,-22.2519219150701,-110.509590845618
-0.219208120200892,-416.621993692451,1914.88410242634,-1081.94537960189,-2.08155435895818,-3.1062185729338,-124.900460750017,-189.166209483301
-0.627984349509002,72.3564552026028,-1081.94537960189,1764.11226149055,-1.94115570829309,70.9926219455082,-73.7320650236961,-561.488781421242
0.00997302533003091,0.156163236708798,-2.08155435895817,-1.94115570829317,5.11028331862639,-3.54806577338624,-7.0377908075666,-9.03463343220146
-0.0173160940135238,-9.78963771047532,-3.10621857293423,70.9926219455083,-3.54806577338627,527.856224375314,-541.087956209265,-25.5650138861669
-0.685834193971747,-22.2519219150739,-124.90046075001,-73.7320650237012,-7.03779080756657,-541.087956209264,2043.45761037087,-1371.44460874398
0.597793868057913,-110.509590845614,-189.166209483315,-561.48878142123,-9.03463343220159,-25.5650138861684,-1371.44460874398,3018.40049551657
0.00171979197990925,-0.0715238811412002,-0.43628414446954,-0.350304439383958,0.00775579103875095,-0.090347388917109,-0.569358612621456,0.634179775291373
-0.0715238811411999,545.01826794533,-349.179115087672,108.829198699097,2.90916384047457,163.864371488928,-251.891775815315,-167.07151410139
-0.436284144469548,-349.179115087673,1890.87113209622,-1074.76107714249,-18.4649594265122,-61.6292788643342,69.406066274136,-148.265380643587
-0.350304439383951,108.829198699098,-1074.76107714249,1488.50066207505,11.0440967051533,-3.75634901262744,-10.5522872663048,-439.96949036957
0.00775579103875113,2.90916384047469,-18.4649594265122,11.0440967051531,4.06609773108335,1.72865159014937,-1.76614112647537,-18.9533420723357
-0.0903473889171082,163.864371488927,-61.6292788643295,-3.75634901263208,1.72865159014925,575.291366719685,-434.643838368728,-145.246541941491
-0.569358612621456,-251.891775815315,69.4060662741225,-10.5522872662912,-1.76614112647517,-434.643838368727,1350.64188614592,-809.002696826573
0.634179775291373,-167.071514101391,-148.265380643577,-439.969490369581,-18.9533420723359,-145.246541941493,-809.00269682657,2055.38374810077
0.000873904323257398,0.0427752688525675,-0.0161434814304423,-0.471303257912551,0.00324536177779108,0.00935142882834081,-0.307868973973933,0.277748728705006
0.0427752688525695,393.584255460669,-264.28589706345,-91.8515727867757,0.188277966744267,-16.0934386024202,-26.2145855092322,-13.9296395214579
-0.0161434814304506,-264.285897063452,1621.29039712954,-948.814564882622,5.00431304038945,-25.7675230370459,-92.7442463632271,-298.075338559809
-0.471303257912544,-91.8515727867717,-948.814564882633,1900.44993678531,-5.88980383070392,-147.919719124584,275.791965699039,-896.891795753636
0.00324536177779106,0.188277966744356,5.00431304038941,-5.88980383070395,3.30622031346595,-1.51253215020744,-13.1125651828969,7.3001589679986
0.00935142882834283,-16.0934386024209,-25.767523037039,-147.91971912459,-1.51253215020749,502.087020143945,-263.64909621672,25.6697127094577
-0.307868973973936,-26.2145855092299,-92.744246363239,275.791965699051,-13.1125651828968,-263.649096216719,769.16352456391,-789.377831865684
0.277748728705007,-13.9296395214619,-298.075338559794,-896.89179575365,7.30015896799865,25.6697127094572,-789.377831865682,2472.32914903072
0.00125112492816316,0.10937192064129,-0.260399742377661,-0.614992480225421,0.0135332190878204,0.102576556709405,-0.657493680070174,0.668707783301091
0.109371920641292,365.639118918133,-376.506879503598,44.596313908213,2.73863043236159,50.3471306193176,-71.8075461549821,-113.55359486614
-0.260399742377662,-376.506879503597,1520.79389263595,-713.788049993426,-7.12241058162418,-85.4225223119121,194.754269646622,-434.041665383539
-0.614992480225419,44.5963139082136,-713.788049993427,1415.2106853566,5.0206887439452,-69.6094395646067,72.6558698705833,-501.394974295249
0.0135332190878205,2.73863043236158,-7.12241058162423,5.02068874394519,3.49609309807359,0.290257847049811,-18.5159264925392,-2.88200895575958
0.102576556709405,50.347130619317,-85.4225223119105,-69.6094395646088,0.290257847049813,613.056484537332,-391.022694829583,-141.348483922247
-0.657493680070178,-71.8075461549792,194.754269646619,72.6558698705893,-18.5159264925391,-391.022694829585,1461.88793036451,-1148.96676764468
0.668707783301093,-113.553594866144,-434.041665383535,-501.394974295255,-2.88200895575989,-141.348483922246,-1148.96676764467,2559.39578913041
0.00131856606658359,0.194191887735167,-0.229926605328625,-0.639187902635142,0.011559030685108,-0.0458033326486301,-0.529222982713807,0.332992603658172
0.194191887735166,499.470342915558,-426.704104153464,-53.3076552955559,0.780582196548186,53.583553511898,-143.243565610772,-59.5373878723466
-0.229926605328624,-426.704104153465,1510.43655585517,-842.398639902377,-2.24786513157218,47.0763881155072,132.682614359764,-301.030702943365
-0.639187902635144,-53.3076552955559,-842.398639902382,1753.68253653216,-3.03005777455975,-83.4922796010426,71.4951279145709,-395.199116170493
0.0115590306851081,0.780582196548284,-2.24786513157267,-3.03005777455951,3.85913964341036,2.8647804632155,-12.6564954763752,-7.95735210848802
-0.0458033326486298,53.5835535118986,47.0763881155044,-83.4922796010386,2.86478046321553,371.711227508821,-293.04396432201,-78.162066279074
-0.529222982713809,-143.243565610774,132.68261435977,71.4951279145632,-12.6564954763751,-293.043964322007,1766.01266483583,-1418.23421864633
0.332992603658176,-59.5373878723447,-301.030702943364,-395.199116170496,-7.95735210848829,-78.1620662790752,-1418.23421864633,2473.31087940475
0.000999390104800671,0.117815789752462,0.0698305634018844,-0.45982339287744,0.00442519466754286,-0.15062205903017,-0.0138573299290137,-0.364815238424034
0.117815789752462,496.531117090249,-387.454166195071,-46.5965731180186,-2.30370611206401,-84.5490774866382,137.303729550822,-215.908284398731
0.0698305634018861,-387.454166195071,1819.33075453974,-835.73605006379,3.62354862089739,19.9407279760378,9.73090337580069,-701.152316180437
-0.459823392877439,-46.596573118018,-835.736050063788,1391.27123477107,6.90563952336761,-12.1679035932547,107.102542276336,-293.13603640332
0.00442519466754278,-2.30370611206411,3.62354862089752,6.90563952336755,3.00681614957091,-2.68301849674921,-4.68114719679929,-15.8498902726018
-0.150622059030171,-84.5490774866391,19.9407279760378,-12.1679035932553,-2.68301849674922,752.72398352898,-490.323205566901,-3.54278867697758
-0.0138573299290095,137.303729550824,9.73090337580232,107.102542276332,-4.68114719679915,-490.323205566898,1777.33282237128,-1777.23352668325
-0.364815238424041,-215.908284398733,-701.152316180439,-293.136036403312,-15.849890272602,-3.54278867698274,-1777.23352668325,3664.32982564568
0.000650450559981994,-0.0195709302367946,0.0152519997406439,-0.230805123232364,0.00414889222219769,-0.0854103619995793,-0.179607428159999,-0.0250440591194823
-0.0195709302367955,388.532424686076,-451.409522455605,59.4437082730909,4.18001761516908,75.3451867060511,-36.3014301271948,-26.3065903575876
0.0152519997406471,-451.409522455606,1721.39264441165,-788.753948367428,-17.3193511402381,-114.135884736993,251.185681832174,-576.068962567469
